id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0472,1961-07-01,11.1,13.4,8.8,,,,,,,,0,0,0,,,9.8,,81,6.7,,14.4,,18,,,,,,,,,0,
NH0472,1961-07-02,5.5,10.5,0.5,,,,,,,,0,0,0,,,7.9,,80,3.6,,4.8,,6,,,,,,,,,15.6,
NH0472,1961-07-03,6,10.8,1.2,,,,,,,,0,0,0,,,7.5,,62,2.9,,7.2,,9,,,,,,,,,14.5,
NH0472,1961-07-04,,,7,,,,,,,,0,0,0,,,14.9,,93,12.9,,8.8,,11,,,,,,,,,,
NH0472,1961-07-05,12.4,14.8,10,,,,,,,,0,0,0,,,17.2,,92,15.1,,4.8,,6,,,,,,,,,0,
NH0472,1961-07-06,11,16.5,5.5,,,,,,,,0,0,0,,,11.5,,80,9,,14.4,,18,,,,,,,,,3.272727,
NH0472,1961-07-07,7,10,4,,,,,,,,0,0,0,,,8.1,,85,3.9,,8.8,,11,,,,,,,,,12,
NH0472,1961-07-08,5.6,10,1.2,,,,,,,,0,0,0,,,7.2,,70,2.3,,12,,15,,,,,,,,,15.81818,
NH0472,1961-07-09,,,3.5,,,,,,,,0,0,0,,,7.1,,71,2.1,,7.2,,9,,,,,,,,,,
NH0472,1961-07-10,8.4,12.1,4.7,,,,,,,,0,0,0,,,9.1,,80,5.6,,8.8,,11,,,,,,,,,7.459459,
NH0472,1961-07-11,9.25,13.5,5,,,,,,,,0,0,0,,,10.3,,76,7.4,,5.6,,7,,,,,,,,,5.647059,
NH0472,1961-07-12,12,15,9,,,,,,,,0,0,0,,,12.9,,89,10.7,,5.6,,7,,,,,,,,,0,
NH0472,1961-07-13,,,3.8,,,,,,,,0,0,0,,,10.2,,86,7.3,,7.2,,9,,,,,,,,,,
NH0472,1961-07-14,9,16,2,,,,,,,,0,0,0,,,9,,79,5.4,,7.2,,9,,,,,,,,,8.571428,
NH0472,1961-07-15,13,20,6,,,,,,,,0,0,0,,,11,,75,8.4,,5.6,,7,,,,,,,,,1.714286,
NH0472,1961-07-16,14.5,18,11,,,,,,,,0,0,0,,,16.8,,93,14.8,,8.8,,11,,,,,,,,,0,
NH0472,1961-07-17,14.25,16.5,12,,,,,,,,0,0,0,,,14.8,,95,12.8,,4.8,,6,,,,,,,,,0,
NH0472,1961-07-18,17.3,21,13.6,,,,,,,,0,0,0,,,17.5,,92,15.4,,7.2,,9,,,,,,,,,0,
NH0472,1961-07-19,20.6,26.6,14.6,,,,,,,,37.2,0,0,,,20.3,,73,17.7,,11.2,,14,,,,,,,,,0,
NH0472,1961-07-20,16.85,21.7,12,,,,,,,,0.8,0,0,,,13.7,,74,11.6,,16.8,,21,,,,,,,,,0,
NH0472,1961-07-21,9,12.2,5.8,,,,,,,,0,0,0,,,8.9,,72,5.3,,7.2,,9,,,,,,,,,4.5,
NH0472,1961-07-22,12.25,19,5.5,,,,,,,,0,0,0,,,10.7,,70,8,,12,,15,,,,,,,,,2.666667,
NH0472,1961-07-23,13.65,18.8,8.5,,,,,,,,0,0,0,,,11.7,,76,9.3,,4.8,,6,,,,,,,,,0,
NH0472,1961-07-24,14.1,21.5,6.7,,,,,,,,0,0,0,,,15.5,,85,13.5,,5.6,,7,,,,,,,,,0.4864868,
NH0472,1961-07-25,12,17,7,,,,,,,,0,0,0,,,10.4,,71,7.5,,18.4,,23,,,,,,,,,0,
NH0472,1961-07-26,5.25,11.5,-1,,,,,,,,0,0,0,,,9.9,,77,6.8,,7.2,,9,,,,,,,,,15.36,
NH0472,1961-07-27,6.5,14,-1,,,,,,,,0,0,0,,,7.6,,78,3,,4.8,,6,,,,,,,,,12.8,
NH0472,1961-07-28,8.25,16,0.5,,,,,,,,0,0,0,,,8.5,,72,4.6,,8.8,,11,,,,,,,,,10.06452,
NH0472,1961-07-29,11.3,17.8,4.8,,,,,,,,0,0,0,,,7.8,,59,3.4,,8.8,,11,,,,,,,,,4.061538,
NH0472,1961-07-30,12.5,20,5,,,,,,,,0,0,0,,,8.1,,58,3.9,,10.4,,13,,,,,,,,,3.2,
NH0472,1961-07-31,14,20,8,,,,,,,,0,0,0,,,12.2,,72,9.9,,10.4,,13,,,,,,,,,0,
NH0472,1961-08-01,14,20,8,,,,,,,,0,0,0,,,13.6,,77,11.5,,8.8,,11,,,,,,,,,0,
NH0472,1961-08-02,16.25,22.5,10,,,,,,,,0,0,0,,,13.4,,74,11.3,,5.6,,7,,,,,,,,,0,
NH0472,1961-08-03,13.8,17,10.6,,,,,,,,0,0,0,,,14.3,,77,12.3,,8.8,,11,,,,,,,,,0,
NH0472,1961-08-04,16.75,23.5,10,,,,,,,,0,0,0,,,14.3,,71,12.3,,8.8,,11,,,,,,,,,0,
NH0472,1961-08-05,20.65,27.5,13.8,,,,,,,,0,0,0,,,17.4,,71,15.3,,10.4,,13,,,,,,,,,0,
NH0472,1961-08-06,17.5,21,14,,,,,,,,0,0,0,,,12.7,,67,10.5,,24.8,,31,,,,,,,,,0,
NH0472,1961-08-07,12.35,15,9.7,,,,,,,,0,0,0,,,11.9,,78,9.5,,19.2,,24,,,,,,,,,0,
NH0472,1961-08-08,13.35,15.5,11.2,,,,,,,,0,0,0,,,14,,85,12,,12,,15,,,,,,,,,0,
NH0472,1961-08-09,15.4,19.5,11.3,,,,,,,,0,0,0,,,16.6,,90,14.6,,7.2,,9,,,,,,,,,0,
NH0472,1961-08-10,15.4,17.6,13.2,,,,,,,,0,0,0,,,14.9,,84,12.9,,14.4,,18,,,,,,,,,0,
NH0472,1961-08-11,16.5,22,11,,,,,,,,0,0,0,,,15,,79,13,,10.4,,13,,,,,,,,,0,
NH0472,1961-08-12,16.25,18.5,14,,,,,,,,2,0,0,,,16,,84,14,,8.8,,11,,,,,,,,,0,
NH0472,1961-08-13,13.5,20,7,,,,,,,,0,0,0,,,10.7,,79,8,,7.2,,9,,,,,,,,,0,
NH0472,1961-08-14,11.55,20.4,2.7,,,,,,,,0,0,0,,,10.3,,68,7.4,,5.6,,7,,,,,,,,,5.830509,
NH0472,1961-08-15,13.5,20,7,,,,,,,,0,0,0,,,10.7,,69,8,,3.2,,4,,,,,,,,,0,
NH0472,1961-08-16,12,21,3,,,,,,,,0,0,0,,,10,,68,7,,5.6,,7,,,,,,,,,5.333333,
NH0472,1961-08-17,14.25,23.5,5,,,,,,,,0,0,0,,,12.6,,72,10.4,,7.2,,9,,,,,,,,,2.594594,
NH0472,1961-08-18,10.4,15,5.8,,,,,,,,0,0,0,,,14.5,,84,12.5,,11.2,,14,,,,,,,,,3.130434,
NH0472,1961-08-19,15.5,20,11,,,,,,,,0,0,0,,,14.9,,83,12.9,,10.4,,13,,,,,,,,,0,
NH0472,1961-08-20,17.5,24,11,,,,,,,,0,0,0,,,16.5,,82,14.5,,5.6,,7,,,,,,,,,0,
NH0472,1961-08-21,19.85,27,12.7,,,,,,,,0,0,0,,,15.8,,68,13.8,,10.4,,13,,,,,,,,,0,
NH0472,1961-08-22,15.7,20,11.4,,,,,,,,9,0,0,,,15.6,,85,13.6,,15.2,,19,,,,,,,,,0,
NH0472,1961-08-23,11.75,18,5.5,,,,,,,,7.5,0,0,,,10.2,,70,7.3,,8.8,,11,,,,,,,,,2.88,
NH0472,1961-08-24,11,13,9,,,,,,,,2.5,0,0,,,12.2,,90,9.9,,8.8,,11,,,,,,,,,0,
NH0472,1961-08-25,11,18,4,,,,,,,,0,0,0,,,10.7,,78,8,,7.2,,9,,,,,,,,,5.142857,
NH0472,1961-08-26,14.15,21,7.3,,,,,,,,0,0,0,,,12.7,,70,10.5,,15.2,,19,,,,,,,,,0,
NH0472,1961-08-27,15.5,19.5,11.5,,,,,,,,0,0,0,,,10.9,,63,8.2,,16.8,,21,,,,,,,,,0,
NH0472,1961-08-28,12.45,19.2,5.7,,,,,,,,0,0,0,,,12.4,,76,10.1,,15.2,,19,,,,,,,,,2.311111,
NH0472,1961-08-29,14.5,17,12,,,,,,,,2,0,0,,,14.5,,92,12.5,,14.4,,18,,,,,,,,,0,
NH0472,1961-08-30,11.25,16.5,6,,,,,,,,0,0,0,,,9.8,,76,6.7,,7.2,,9,,,,,,,,,2.285714,
NH0472,1961-08-31,12.5,19,6,,,,,,,,0,0,0,,,11.3,,69,8.8,,12.8,,16,,,,,,,,,1.846154,
NH0472,1961-09-01,,,11,,,,,,,,0,0,0,,,17,,72,15,,8.8,,11,,,,,,,,,,
NH0472,1961-09-02,17.95,21.5,14.4,,,,,,,,1,0,0,,,14.6,,71,12.6,,16.8,,21,,,,,,,,,0,
NH0472,1961-09-03,14.1,19.2,9,,,,,,,,0,0,0,,,7.8,,55,3.4,,13.6,,17,,,,,,,,,0,
NH0472,1961-09-04,9.25,18.5,0,,,,,,,,0,0,0,,,6.7,,61,1.3,,5.6,,7,,,,,,,,,9.081081,
NH0472,1961-09-05,10.25,19.5,1,,,,,,,,0,0,0,,,7,,48,1.9,,5.6,,7,,,,,,,,,7.783784,
NH0472,1961-09-06,13.25,21,5.5,,,,,,,,0,0,0,,,8.4,,51,4.5,,8.8,,11,,,,,,,,,2.322581,
NH0472,1961-09-07,13.35,19.2,7.5,,,,,,,,0,0,0,,,10.2,,64,7.3,,16.8,,21,,,,,,,,,0,
NH0472,1961-09-08,12.6,18.5,6.7,,,,,,,,0,0,0,,,9.5,,64,6.2,,19.2,,24,,,,,,,,,0.6101699,
NH0472,1961-09-09,12.25,19.2,5.3,,,,,,,,5.5,0,0,,,12,,74,9.7,,4.8,,6,,,,,,,,,2.935251,
NH0472,1961-09-10,12.85,17,8.7,,,,,,,,0.7,0,0,,,12.6,,82,10.4,,7.2,,9,,,,,,,,,0,
NH0472,1961-09-11,12.5,15,10,,,,,,,,33.2,0,0,,,13.1,,93,11,,7.2,,9,,,,,,,,,0,
NH0472,1961-09-12,14.05,20,8.1,,,,,,,,0,0,0,,,14.6,,86,12.6,,10.4,,13,,,,,,,,,0,
NH0472,1961-09-13,,,14.1,,,,,,,,0,0,0,,,20.4,,79,17.8,,12.8,,16,,,,,,,,,,
NH0472,1961-09-14,15.3,19.6,11,,,,,,,,0,0,0,,,12.9,,81,10.7,,21.6,,27,,,,,,,,,0,
NH0472,1961-09-15,10.5,13.5,7.5,,,,,,,,0,0,0,,,9.7,,73,6.5,,16.8,,21,,,,,,,,,0,
NH0472,1961-09-16,14.25,19,9.5,,,,,,,,0,0,0,,,12,,78,9.7,,16.8,,21,,,,,,,,,0,
NH0472,1961-09-17,11.05,17.5,4.6,,,,,,,,0,0,0,,,12.5,,90,10.3,,7.2,,9,,,,,,,,,4.465117,
NH0472,1961-09-18,12.25,21.5,3,,,,,,,,0,0,0,,,12.3,,75,10,,5.6,,7,,,,,,,,,5.189189,
NH0472,1961-09-19,14.75,23.5,6,,,,,,,,0,0,0,,,15.6,,77,13.6,,5.6,,7,,,,,,,,,1.371429,
NH0472,1961-09-20,17.4,26,8.8,,,,,,,,0,0,0,,,14.2,,61,12.2,,8.8,,11,,,,,,,,,0,
NH0472,1961-09-21,13.2,18.5,7.9,,,,,,,,0,0,0,,,12.5,,69,10.3,,24,,30,,,,,,,,,0,
NH0472,1961-09-22,12.8,19.5,6.1,,,,,,,,0,0,0,,,10.5,,64,7.7,,16.8,,21,,,,,,,,,1.611941,
NH0472,1961-09-23,,,7.5,,,,,,,,8,0,0,,,15.6,,85,13.6,,10.4,,13,,,,,,,,,,
NH0472,1961-09-24,14.65,22,7.3,,,,,,,,0,0,0,,,12.3,,72,10,,8.8,,11,,,,,,,,,0,
NH0472,1961-09-25,20.5,30,11,,,,,,,,0,0,0,,,19.4,,66,17,,8.8,,11,,,,,,,,,0,
NH0472,1961-09-26,20.1,28,12.2,,,,,,,,0,0,0,,,16.8,,70,14.8,,8.8,,11,,,,,,,,,0,
NH0472,1961-09-27,16.2,20.2,12.2,,,,,,,,0,0,0,,,10.3,,63,7.4,,12,,15,,,,,,,,,0,
NH0472,1961-09-28,12.65,17,8.3,,,,,,,,0,0,0,,,7.2,,56,2.3,,12.8,,16,,,,,,,,,0,
NH0472,1961-09-29,11,20,2,,,,,,,,0,0,0,,,7.6,,48,3,,10.4,,13,,,,,,,,,6.666667,
NH0472,1961-09-30,14.85,25,4.7,,,,,,,,0,0,0,,,9.6,,51,6.4,,5.6,,7,,,,,,,,,2.719212,
NH0472,1961-10-01,17.8,26.6,9,,,,,,,,0,0,0,,,11.6,,47,9.2,,11.2,,14,,,,,,,,,0,
NH0472,1961-10-02,17.65,23.5,11.8,,,,,,,,0,0,0,,,8.3,,49,4.3,,26.4,,33,,,,,,,,,0,
NH0472,1961-10-03,13.25,17.8,8.7,,,,,,,,0,0,0,,,12.1,,76,9.8,,12.8,,16,,,,,,,,,0,
NH0472,1961-10-04,15.35,19.5,11.2,,,,,,,,0,0,0,,,16.4,,90,14.4,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-05,18.75,22.3,15.2,,,,,,,,0,0,0,,,17.1,,88,15,,12.8,,16,,,,,,,,,0,
NH0472,1961-10-06,15.9,19,12.8,,,,,,,,0,0,0,,,15.8,,82,13.8,,14.4,,18,,,,,,,,,0,
NH0472,1961-10-07,18.45,22.2,14.7,,,,,,,,0,0,0,,,19,,89,16.7,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-08,21.65,25.8,17.5,,,,,,,,42.5,0,0,,,19.9,,73,17.4,,8.8,,11,,,,,,,,,0,
NH0472,1961-10-09,19,22,16,,,,,,,,0,0,0,,,17.3,,81,15.2,,13.6,,17,,,,,,,,,0,
NH0472,1961-10-10,17.5,20.8,14.2,,,,,,,,0,0,0,,,19.3,,92,16.9,,10.4,,13,,,,,,,,,0,
NH0472,1961-10-11,20.75,24,17.5,,,,,,,,0,0,0,,,20.9,,86,18.2,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-12,19.3,25,13.6,,,,,,,,0,0,0,,,16.5,,70,14.5,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-13,19.5,24.8,14.2,,,,,,,,0,0,0,,,16.5,,68,14.5,,8.8,,11,,,,,,,,,0,
NH0472,1961-10-14,18,23,13,,,,,,,,0,0,0,,,15.4,,75,13.4,,11.2,,14,,,,,,,,,0,
NH0472,1961-10-15,16.65,18.9,14.4,,,,,,,,8.5,0,0,,,14.8,,72,12.8,,16.8,,21,,,,,,,,,0,
NH0472,1961-10-16,16,19,13,,,,,,,,17,0,0,,,15.5,,93,13.5,,8.8,,11,,,,,,,,,0,
NH0472,1961-10-17,16.8,20.6,13,,,,,,,,0,0,0,,,14.1,,76,12.1,,11.2,,14,,,,,,,,,0,
NH0472,1961-10-18,20.4,26,14.8,,,,,,,,0,0,0,,,14.9,,64,12.9,,8.8,,11,,,,,,,,,0,
NH0472,1961-10-19,19.85,27.2,12.5,,,,,,,,10.5,0,0,,,15.3,,61,13.3,,8.8,,11,,,,,,,,,0,
NH0472,1961-10-20,14.65,20.3,9,,,,,,,,0,0,0,,,12.4,,78,10.1,,15.2,,19,,,,,,,,,0,
NH0472,1961-10-21,13,19,7,,,,,,,,0,0,0,,,11.7,,70,9.3,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-22,14.65,21.5,7.8,,,,,,,,0,0,0,,,13.1,,67,11,,12,,15,,,,,,,,,0,
NH0472,1961-10-23,16.75,24.5,9,,,,,,,,0,0,0,,,14.2,,62,12.2,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-24,20.5,29,12,,,,,,,,0,0,0,,,20.8,,68,18.1,,5.6,,7,,,,,,,,,0,
NH0472,1961-10-25,21.25,29,13.5,,,,,,,,0,0,0,,,16.3,,59,14.3,,5.6,,7,,,,,,,,,0,
NH0472,1961-10-26,22.65,31.5,13.8,,,,,,,,0,0,0,,,17.2,,56,15.1,,5.6,,7,,,,,,,,,0,
NH0472,1961-10-27,23.4,33,13.8,,,,,,,,0,0,0,,,22.7,,61,19.5,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-28,25.3,33,17.6,,,,,,,,0,0,0,,,21.1,,55,18.4,,12.8,,16,,,,,,,,,0,
NH0472,1961-10-29,22.25,26,18.5,,,,,,,,7.5,0,0,,,22.3,,90,19.2,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-30,22.1,26,18.2,,,,,,,,0,0,0,,,21.6,,83,18.7,,7.2,,9,,,,,,,,,0,
NH0472,1961-10-31,23.35,27.9,18.8,,,,,,,,4.2,0,0,,,22,,86,19,,5.6,,7,,,,,,,,,0,
NH0472,1961-11-01,24.9,33.5,16.3,,,,,,,,0,0,0,,,21.8,,77,18.9,,5.6,,7,,,,,,,,,0,
NH0472,1961-11-02,22.3,29.8,14.8,,,,,,,,0,0,0,,,22.2,,69,19.2,,5.6,,7,,,,,,,,,0,
NH0472,1961-11-03,24.5,32,17,,,,,,,,15,0,0,,,24.2,,68,20.6,,7.2,,9,,,,,,,,,0,
NH0472,1961-11-04,19.25,24.5,14,,,,,,,,1,0,0,,,12.5,,73,10.3,,24,,30,,,,,,,,,0,
NH0472,1961-11-05,14.45,19,9.9,,,,,,,,0,0,0,,,10.4,,65,7.5,,9.6,,12,,,,,,,,,0,
NH0472,1961-11-06,15.7,23.8,7.6,,,,,,,,0,0,0,,,12.9,,59,10.7,,4.8,,6,,,,,,,,,0,
NH0472,1961-11-07,19.5,28,11,,,,,,,,0,0,0,,,15.9,,61,13.9,,5.6,,7,,,,,,,,,0,
NH0472,1961-11-08,22.25,29.5,15,,,,,,,,11.5,0,0,,,16.5,,56,14.5,,12.8,,16,,,,,,,,,0,
NH0472,1961-11-09,19.25,23,15.5,,,,,,,,0,0,0,,,17.3,,77,15.2,,12,,15,,,,,,,,,0,
NH0472,1961-11-10,17.65,24.5,10.8,,,,,,,,0,0,0,,,15.2,,64,13.2,,7.2,,9,,,,,,,,,0,
NH0472,1961-11-11,19.1,25,13.2,,,,,,,,0,0,0,,,13.9,,62,11.9,,7.2,,9,,,,,,,,,0,
NH0472,1961-11-12,19.6,27.5,11.7,,,,,,,,0,0,0,,,14.2,,54,12.2,,11.2,,14,,,,,,,,,0,
NH0472,1961-11-13,20.45,27.5,13.4,,,,,,,,0,0,0,,,16.5,,66,14.5,,4.8,,6,,,,,,,,,0,
NH0472,1961-11-14,20.5,30,11,,,,,,,,0,0,0,,,14.3,,48,12.3,,3.2,,4,,,,,,,,,0,
NH0472,1961-11-15,24.1,34,14.2,,,,,,,,0,0,0,,,16.4,,48,14.4,,7.2,,9,,,,,,,,,0,
NH0472,1961-11-16,25.5,33,18,,,,,,,,0,0,0,,,17.6,,48,15.5,,13.6,,17,,,,,,,,,0,
NH0472,1961-11-17,26.25,33.5,19,,,,,,,,20.5,0,0,,,20.5,,52,17.9,,12,,15,,,,,,,,,0,
NH0472,1961-11-18,21.45,26.4,16.5,,,,,,,,48.5,0,0,,,20.4,,93,17.8,,8.8,,11,,,,,,,,,0,
NH0472,1961-11-19,20.85,24.5,17.2,,,,,,,,0,0,0,,,19.5,,82,17.1,,10.4,,13,,,,,,,,,0,
NH0472,1961-11-20,19.25,25.5,13,,,,,,,,0,0,0,,,19.5,,75,17.1,,7.2,,9,,,,,,,,,0,
NH0472,1961-11-21,20.1,26,14.2,,,,,,,,0,0,0,,,15.5,,65,13.5,,9.6,,12,,,,,,,,,0,
NH0472,1961-11-22,19.55,28.1,11,,,,,,,,0,0,0,,,14.4,,54,12.4,,5.6,,7,,,,,,,,,0,
NH0472,1961-11-23,21,27,15,,,,,,,,8.5,0,0,,,19.2,,77,16.9,,8.8,,11,,,,,,,,,0,
NH0472,1961-11-24,22.55,27.3,17.8,,,,,,,,0,0,0,,,20.5,,76,17.9,,4.8,,6,,,,,,,,,0,
NH0472,1961-11-25,22.5,29.5,15.5,,,,,,,,0,0,0,,,17.2,,56,15.1,,7.2,,9,,,,,,,,,0,
NH0472,1961-11-26,23.1,30.5,15.7,,,,,,,,0,0,0,,,20.2,,57,17.7,,7.2,,9,,,,,,,,,0,
NH0472,1961-11-27,23.75,28.5,19,,,,,,,,1.5,0,0,,,21.8,,83,18.9,,7.2,,9,,,,,,,,,0,
NH0472,1961-11-28,22.4,27.8,17,,,,,,,,0,0,0,,,20.9,,70,18.2,,5.6,,7,,,,,,,,,0,
NH0472,1961-11-29,24,32,16,,,,,,,,15.5,0,0,,,21.4,,66,18.6,,16.8,,21,,,,,,,,,0,
NH0472,1961-11-30,20.3,23.6,17,,,,,,,,0,0,0,,,20.3,,88,17.7,,10.4,,13,,,,,,,,,0,
NH0472,1961-12-01,22.5,28,17,,,,,,,,5.7,0,0,,,20.2,,72,17.7,,7.2,,9,,,,,,,,,0,
NH0472,1961-12-02,22.35,28.7,16,,,,,,,,0,0,0,,,18.4,,66,16.2,,11.2,,14,,,,,,,,,0,
NH0472,1961-12-03,19.9,26,13.8,,,,,,,,4.8,0,0,,,16.9,,66,14.9,,12.8,,16,,,,,,,,,0,
NH0472,1961-12-04,22.55,28.5,16.6,,,,,,,,0,0,0,,,20.9,,67,18.2,,5.6,,7,,,,,,,,,0,
NH0472,1961-12-05,24.75,32,17.5,,,,,,,,0,0,0,,,19.1,,59,16.8,,7.2,,9,,,,,,,,,0,
NH0472,1961-12-06,25.95,32.5,19.4,,,,,,,,0,0,0,,,20.9,,59,18.2,,13.6,,17,,,,,,,,,0,
NH0472,1961-12-07,26,33,19,,,,,,,,10,0,0,,,20.6,,53,18,,16.8,,21,,,,,,,,,0,
NH0472,1961-12-08,21.25,26.5,16,,,,,,,,13,0,0,,,18.2,,95,16,,12.8,,16,,,,,,,,,0,
NH0472,1961-12-09,19.35,27,11.7,,,,,,,,0,0,0,,,17.3,,82,15.2,,15.2,,19,,,,,,,,,0,
NH0472,1961-12-10,,26,,,,,,,,,0,0,0,,,18,,74,15.8,,4.8,,6,,,,,,,,,,
NH0472,1961-12-11,22,30.5,13.5,,,,,,,,0,0,0,,,22.5,,68,19.4,,5.6,,7,,,,,,,,,0,
NH0472,1961-12-12,23.4,29.3,17.5,,,,,,,,0,0,0,,,16.5,,54,14.5,,11.2,,14,,,,,,,,,0,
NH0472,1961-12-13,24.5,33.5,15.5,,,,,,,,0,0,0,,,21.9,,61,19,,7.2,,9,,,,,,,,,0,
NH0472,1961-12-14,24.7,33,16.4,,,,,,,,1,0,0,,,27.2,,70,22.5,,4.8,,6,,,,,,,,,0,
NH0472,1961-12-15,22.2,26.2,18.2,,,,,,,,18.7,0,0,,,24.6,,90,20.8,,7.2,,9,,,,,,,,,0,
NH0472,1961-12-16,23.2,27.5,18.9,,,,,,,,0,0,0,,,25.9,,87,21.7,,18.4,,23,,,,,,,,,0,
NH0472,1961-12-17,22.95,30,15.9,,,,,,,,0,0,0,,,29.2,,86,23.6,,8.8,,11,,,,,,,,,0,
NH0472,1961-12-18,22.75,27.5,18,,,,,,,,29,0,0,,,29,,90,23.5,,12.8,,16,,,,,,,,,0,
NH0472,1961-12-19,19.8,22.8,16.8,,,,,,,,18,0,0,,,22.6,,95,19.5,,19.2,,24,,,,,,,,,0,
NH0472,1961-12-20,19.4,23.3,15.5,,,,,,,,0,0,0,,,14.8,,74,12.8,,13.6,,17,,,,,,,,,0,
NH0472,1961-12-21,18.5,25.5,11.5,,,,,,,,0,0,0,,,17.1,,68,15,,8.8,,11,,,,,,,,,0,
NH0472,1961-12-22,22.55,30,15.1,,,,,,,,0,0,0,,,22.1,,64,19.1,,5.6,,7,,,,,,,,,0,
NH0472,1961-12-23,19.75,25,14.5,,,,,,,,0,0,0,,,11,,55,8.4,,18.4,,23,,,,,,,,,0,
NH0472,1961-12-24,19.6,28,11.2,,,,,,,,0,0,0,,,15.5,,57,13.5,,7.2,,9,,,,,,,,,0,
NH0472,1961-12-25,22.25,30,14.5,,,,,,,,0,0,0,,,19.5,,59,17.1,,7.2,,9,,,,,,,,,0,
NH0472,1961-12-26,25.25,31.5,19,,,,,,,,0,0,0,,,20.4,,57,17.8,,5.6,,7,,,,,,,,,0,
NH0472,1961-12-27,24.4,30,18.8,,,,,,,,0,0,0,,,21.6,,64,18.7,,3.2,,4,,,,,,,,,0,
NH0472,1961-12-28,,30.5,,,,,,,,,0,0,0,,,22.7,,66,19.5,,12,,15,,,,,,,,,,
NH0472,1961-12-29,22.5,28,17,,,,,,,,0,0,0,,,16.7,,59,14.7,,19.2,,24,,,,,,,,,0,
NH0472,1961-12-30,22.1,29,15.2,,,,,,,,0,0,0,,,17.3,,58,15.2,,7.2,,9,,,,,,,,,0,
NH0472,1961-12-31,21.85,25.5,18.2,,,,,,,,24,0,0,,,17.8,,65,15.7,,8.8,,11,,,,,,,,,0,
NH0472,1962-01-01,22.25,27.5,17,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-02,21.5,27.5,15.5,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-03,20.35,29.5,11.2,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-04,24.25,33,15.5,,,,,,,,1.5,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-05,24.5,30.5,18.5,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-06,23.75,30.5,17,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-07,22.9,30.8,15,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-08,26.1,34,18.2,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-09,24.5,29.2,19.8,,,,,,,,15,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-10,26.75,34,19.5,,,,,,,,16.2,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-11,23.7,28.4,19,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-12,25.05,31,19.1,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-13,21.25,25,17.5,,,,,,,,25.5,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-14,17.65,22.5,12.8,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-15,21.25,25,17.5,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-16,20.55,29.5,11.6,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-17,21.5,29.5,13.5,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-18,23.65,31.5,15.8,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-19,24.35,31.2,17.5,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-20,24,32,16,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-21,25.65,32.5,18.8,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,0,
NH0472,1962-01-22,23.5,26.5,20.5,,,,,,,,0.5,0,0,,,,,,,,,,,,,,,,,,,0,
